date,product_id,store_id,current_stock,reorder_point,reorder_flag
18-02-2023,101,2,51.24,369.460724,TRUE
18-02-2023,101,1,48.93,369.460724,TRUE
18-02-2023,102,1,76.27,369.460724,TRUE
18-02-2023,102,2,42.82,369.460724,TRUE
18-02-2023,103,2,53.21,369.460724,TRUE
18-02-2023,103,3,42.45,369.460724,TRUE
18-02-2023,104,3,30.16,369.460724,TRUE
18-02-2023,104,2,56,369.460724,TRUE
18-02-2023,102,3,20.48,369.460724,TRUE
18-02-2023,101,3,36.45,369.460724,TRUE
19-02-2023,102,2,22.29,369.460724,TRUE
19-02-2023,102,1,76.06,369.460724,TRUE
19-02-2023,103,1,86.79,369.460724,TRUE
19-02-2023,104,1,44.77,369.460724,TRUE
19-02-2023,101,2,79.58,369.460724,TRUE
19-02-2023,101,1,59.64,369.460724,TRUE
19-02-2023,103,2,84.76,369.460724,TRUE
19-02-2023,104,2,58.25,369.460724,TRUE
19-02-2023,101,3,71.31,369.460724,TRUE
19-02-2023,102,3,28.85,369.460724,TRUE
19-02-2023,104,3,38.51,369.460724,TRUE
19-02-2023,103,3,73.48,369.460724,TRUE
20-02-2023,102,2,87.64,369.460724,TRUE
20-02-2023,101,1,80.06,369.460724,TRUE
20-02-2023,102,1,24.82,369.460724,TRUE
20-02-2023,103,1,51.82,369.460724,TRUE
20-02-2023,101,2,22.25,369.460724,TRUE
20-02-2023,104,1,63.14,369.460724,TRUE
20-02-2023,101,3,68.83,369.460724,TRUE
20-02-2023,104,2,67.7,369.460724,TRUE
20-02-2023,102,3,58.89,369.460724,TRUE
20-02-2023,103,3,34.2,369.460724,TRUE
20-02-2023,104,3,42.93,369.460724,TRUE
20-02-2023,103,2,69.06,369.460724,TRUE
21-02-2023,104,1,70.68,369.460724,TRUE
21-02-2023,103,1,55.11,369.460724,TRUE
21-02-2023,101,2,60.64,369.460724,TRUE
21-02-2023,101,1,91.82,369.460724,TRUE
21-02-2023,102,2,73.5,369.460724,TRUE
21-02-2023,102,1,64.84,369.460724,TRUE
21-02-2023,102,3,68.08,369.460724,TRUE
21-02-2023,103,3,88.23,369.460724,TRUE
21-02-2023,104,3,97.39,369.460724,TRUE
21-02-2023,104,2,69.49,369.460724,TRUE
21-02-2023,103,2,85.74,369.460724,TRUE
21-02-2023,101,3,62.66,369.460724,TRUE
22-02-2023,101,1,25.48,369.460724,TRUE
22-02-2023,102,1,25.22,369.460724,TRUE
22-02-2023,103,1,47.28,369.460724,TRUE
22-02-2023,104,1,54.91,369.460724,TRUE
22-02-2023,101,2,79.06,369.460724,TRUE
22-02-2023,102,2,62.97,369.460724,TRUE
22-02-2023,103,2,23.29,369.460724,TRUE
22-02-2023,104,2,83.93,369.460724,TRUE
22-02-2023,101,3,95.6,369.460724,TRUE
22-02-2023,102,3,92.02,369.460724,TRUE
22-02-2023,103,3,82.21,369.460724,TRUE
22-02-2023,104,3,62.27,369.460724,TRUE
23-02-2023,101,1,93.71,369.460724,TRUE
23-02-2023,102,1,25.84,369.460724,TRUE
23-02-2023,103,1,66.22,369.460724,TRUE
23-02-2023,104,1,48.51,369.460724,TRUE
23-02-2023,101,2,63.79,369.460724,TRUE
23-02-2023,102,2,32.41,369.460724,TRUE
23-02-2023,103,2,36.6,369.460724,TRUE
23-02-2023,104,2,38.45,369.460724,TRUE
23-02-2023,101,3,39.65,369.460724,TRUE
23-02-2023,102,3,28.88,369.460724,TRUE
23-02-2023,103,3,44.24,369.460724,TRUE
23-02-2023,104,3,25.68,369.460724,TRUE
24-02-2023,101,1,22.48,369.460724,TRUE
24-02-2023,102,1,72.44,369.460724,TRUE
24-02-2023,103,1,62.73,369.460724,TRUE
24-02-2023,104,1,80.09,369.460724,TRUE
24-02-2023,101,2,44.48,369.460724,TRUE
24-02-2023,102,2,33.62,369.460724,TRUE
24-02-2023,103,2,29.58,369.460724,TRUE
24-02-2023,104,2,31.05,369.460724,TRUE
24-02-2023,101,3,71.86,369.460724,TRUE
24-02-2023,102,3,39.1,369.460724,TRUE
24-02-2023,103,3,60.49,369.460724,TRUE
24-02-2023,104,3,49.72,369.460724,TRUE
25-02-2023,101,2,10.36,369.460724,TRUE
25-02-2023,101,1,88.76,369.460724,TRUE
25-02-2023,102,1,47.31,369.460724,TRUE
25-02-2023,103,1,33.4,369.460724,TRUE
25-02-2023,104,1,87.19,369.460724,TRUE
25-02-2023,102,2,49.31,369.460724,TRUE
25-02-2023,103,2,63.74,369.460724,TRUE
25-02-2023,101,3,68.27,369.460724,TRUE
25-02-2023,102,3,64.89,369.460724,TRUE
25-02-2023,103,3,85.17,369.460724,TRUE
25-02-2023,104,3,95.35,369.460724,TRUE
25-02-2023,104,2,81.69,369.460724,TRUE
26-02-2023,104,1,87.13,369.460724,TRUE
26-02-2023,101,1,47.63,369.460724,TRUE
26-02-2023,102,1,66.53,369.460724,TRUE
26-02-2023,103,1,98.09,369.460724,TRUE
26-02-2023,101,2,32.53,369.460724,TRUE
26-02-2023,102,2,49.93,369.460724,TRUE
26-02-2023,103,2,63.17,369.460724,TRUE
26-02-2023,101,3,73.11,369.460724,TRUE
26-02-2023,102,3,83.25,369.460724,TRUE
26-02-2023,103,3,73.94,369.460724,TRUE
26-02-2023,104,2,55.57,369.460724,TRUE
26-02-2023,104,3,51.06,369.460724,TRUE
27-02-2023,102,2,72.95,369.460724,TRUE
27-02-2023,101,1,95.07,369.460724,TRUE
27-02-2023,101,2,47.95,369.460724,TRUE
27-02-2023,103,1,88.71,369.460724,TRUE
27-02-2023,104,1,33.61,369.460724,TRUE
27-02-2023,102,1,38.86,369.460724,TRUE
27-02-2023,103,3,51.15,369.460724,TRUE
27-02-2023,101,3,82.48,369.460724,TRUE
27-02-2023,102,3,60.68,369.460724,TRUE
27-02-2023,104,2,50.37,369.460724,TRUE
27-02-2023,104,3,81.4,369.460724,TRUE
27-02-2023,103,2,47.88,369.460724,TRUE
28-02-2023,101,1,87.19,369.460724,TRUE
28-02-2023,102,1,44.63,369.460724,TRUE
28-02-2023,103,1,47.78,369.460724,TRUE
28-02-2023,104,1,92.79,369.460724,TRUE
28-02-2023,101,2,70.41,369.460724,TRUE
28-02-2023,102,2,90.12,369.460724,TRUE
28-02-2023,103,2,51.86,369.460724,TRUE
28-02-2023,104,2,52.4,369.460724,TRUE
28-02-2023,101,3,45.47,369.460724,TRUE
28-02-2023,102,3,64.13,369.460724,TRUE
28-02-2023,103,3,74.53,369.460724,TRUE
28-02-2023,104,3,32.34,369.460724,TRUE
01-03-2023,101,2,40.12,369.460724,TRUE
01-03-2023,101,1,48.95,369.460724,TRUE
01-03-2023,102,1,71.72,369.460724,TRUE
01-03-2023,103,1,19.43,369.460724,TRUE
01-03-2023,104,1,48.86,369.460724,TRUE
01-03-2023,102,2,51.41,369.460724,TRUE
01-03-2023,103,2,71.37,369.460724,TRUE
01-03-2023,101,3,50.83,369.460724,TRUE
01-03-2023,102,3,39.19,369.460724,TRUE
01-03-2023,103,3,24.66,369.460724,TRUE
01-03-2023,104,3,42.33,369.460724,TRUE
01-03-2023,104,2,44.96,369.460724,TRUE
02-03-2023,103,1,75.92,369.460724,TRUE
02-03-2023,102,2,23.98,369.460724,TRUE
02-03-2023,101,1,31.45,369.460724,TRUE
02-03-2023,102,1,51.48,369.460724,TRUE
02-03-2023,104,1,15.69,369.460724,TRUE
02-03-2023,101,2,62.63,369.460724,TRUE
02-03-2023,104,2,59.69,369.460724,TRUE
02-03-2023,102,3,45.91,369.460724,TRUE
02-03-2023,103,3,80.02,369.460724,TRUE
02-03-2023,104,3,54.64,369.460724,TRUE
02-03-2023,101,3,76.23,369.460724,TRUE
02-03-2023,103,2,81.64,369.460724,TRUE
03-03-2023,102,2,61.36,369.460724,TRUE
03-03-2023,101,1,35.65,369.460724,TRUE
03-03-2023,103,1,67.01,369.460724,TRUE
03-03-2023,104,1,66.74,369.460724,TRUE
03-03-2023,101,2,72.65,369.460724,TRUE
03-03-2023,102,1,17.43,369.460724,TRUE
03-03-2023,103,2,62.17,369.460724,TRUE
03-03-2023,104,2,38.15,369.460724,TRUE
03-03-2023,101,3,60.32,369.460724,TRUE
03-03-2023,103,3,65.34,369.460724,TRUE
03-03-2023,104,3,45.01,369.460724,TRUE
03-03-2023,102,3,41,369.460724,TRUE
04-03-2023,102,2,90.18,369.460724,TRUE
04-03-2023,101,1,68.04,369.460724,TRUE
04-03-2023,102,1,47.21,369.460724,TRUE
04-03-2023,103,1,74.33,369.460724,TRUE
04-03-2023,101,2,75.78,369.460724,TRUE
04-03-2023,104,1,84.82,369.460724,TRUE
04-03-2023,101,3,21.53,369.460724,TRUE
04-03-2023,104,2,58.49,369.460724,TRUE
04-03-2023,102,3,79.77,369.460724,TRUE
04-03-2023,103,3,79.42,369.460724,TRUE
04-03-2023,104,3,90.29,369.460724,TRUE
04-03-2023,103,2,68.38,369.460724,TRUE
05-03-2023,104,1,83.58,369.460724,TRUE
05-03-2023,103,1,106.39,369.460724,TRUE
05-03-2023,101,2,82.51,369.460724,TRUE
05-03-2023,102,2,85.79,369.460724,TRUE
05-03-2023,102,1,75.79,369.460724,TRUE
05-03-2023,101,1,39.88,369.460724,TRUE
05-03-2023,101,3,29.04,369.460724,TRUE
05-03-2023,103,3,84.58,369.460724,TRUE
05-03-2023,104,3,59.3,369.460724,TRUE
05-03-2023,104,2,67.2,369.460724,TRUE
05-03-2023,102,3,35.45,369.460724,TRUE
05-03-2023,103,2,49.66,369.460724,TRUE
06-03-2023,102,2,97.16,369.460724,TRUE
06-03-2023,101,1,79.21,369.460724,TRUE
06-03-2023,102,1,98.84,369.460724,TRUE
06-03-2023,103,1,67.37,369.460724,TRUE
06-03-2023,104,1,78.45,369.460724,TRUE
06-03-2023,101,2,76.63,369.460724,TRUE
06-03-2023,104,2,62.62,369.460724,TRUE
06-03-2023,101,3,46.15,369.460724,TRUE
06-03-2023,102,3,71.49,369.460724,TRUE
06-03-2023,103,3,62.57,369.460724,TRUE
06-03-2023,104,3,69.41,369.460724,TRUE
06-03-2023,103,2,89.5,369.460724,TRUE
07-03-2023,101,2,82.4,369.460724,TRUE
07-03-2023,102,2,59.39,369.460724,TRUE
07-03-2023,102,1,71.19,369.460724,TRUE
07-03-2023,103,1,103.18,369.460724,TRUE
07-03-2023,104,1,71.23,369.460724,TRUE
07-03-2023,101,1,81.26,369.460724,TRUE
07-03-2023,104,2,74.5,369.460724,TRUE
07-03-2023,101,3,87.56,369.460724,TRUE
07-03-2023,102,3,43.23,369.460724,TRUE
07-03-2023,103,3,69.36,369.460724,TRUE
07-03-2023,104,3,70.79,369.460724,TRUE
07-03-2023,103,2,75,369.460724,TRUE
08-03-2023,101,2,35.63,369.460724,TRUE
08-03-2023,102,2,43.43,369.460724,TRUE
08-03-2023,102,1,59.47,369.460724,TRUE
08-03-2023,103,1,31.8,369.460724,TRUE
08-03-2023,104,1,97.01,369.460724,TRUE
08-03-2023,101,1,70.67,369.460724,TRUE
08-03-2023,104,2,37.18,369.460724,TRUE
08-03-2023,101,3,41.22,369.460724,TRUE
08-03-2023,102,3,80.73,369.460724,TRUE
08-03-2023,103,3,62.99,369.460724,TRUE
08-03-2023,104,3,55.45,369.460724,TRUE
08-03-2023,103,2,31.6,369.460724,TRUE
09-03-2023,102,2,64.86,369.460724,TRUE
09-03-2023,101,1,61.01,369.460724,TRUE
09-03-2023,102,1,59.53,369.460724,TRUE
09-03-2023,103,1,45.88,369.460724,TRUE
09-03-2023,104,1,57.43,369.460724,TRUE
09-03-2023,101,2,76.32,369.460724,TRUE
09-03-2023,104,2,53.33,369.460724,TRUE
09-03-2023,101,3,70.33,369.460724,TRUE
09-03-2023,102,3,76.8,369.460724,TRUE
09-03-2023,103,3,82.82,369.460724,TRUE
09-03-2023,104,3,56.16,369.460724,TRUE
09-03-2023,103,2,50.43,369.460724,TRUE
10-03-2023,102,2,32.74,369.460724,TRUE
10-03-2023,101,1,65.68,369.460724,TRUE
10-03-2023,102,1,44.31,369.460724,TRUE
10-03-2023,103,1,86.98,369.460724,TRUE
10-03-2023,104,1,61.77,369.460724,TRUE
10-03-2023,101,2,52.06,369.460724,TRUE
10-03-2023,104,3,64.14,369.460724,TRUE
10-03-2023,101,3,27.36,369.460724,TRUE
10-03-2023,102,3,33.32,369.460724,TRUE
10-03-2023,103,3,70.06,369.460724,TRUE
10-03-2023,103,2,40.82,369.460724,TRUE
10-03-2023,104,2,38.8,369.460724,TRUE
11-03-2023,102,2,37.3,369.460724,TRUE
11-03-2023,101,1,65.1,369.460724,TRUE
11-03-2023,102,1,55.1,369.460724,TRUE
11-03-2023,103,1,74.3,369.460724,TRUE
11-03-2023,104,1,95,369.460724,TRUE
11-03-2023,101,2,53.98,369.460724,TRUE
11-03-2023,104,2,71.92,369.460724,TRUE
11-03-2023,101,3,52.2,369.460724,TRUE
11-03-2023,102,3,68.78,369.460724,TRUE
11-03-2023,103,3,40,369.460724,TRUE
11-03-2023,104,3,35.9,369.460724,TRUE
11-03-2023,103,2,81.32,369.460724,TRUE
12-03-2023,101,2,27.23,369.460724,TRUE
12-03-2023,102,2,74.27,369.460724,TRUE
12-03-2023,102,1,48.19,369.460724,TRUE
12-03-2023,103,1,60.45,369.460724,TRUE
12-03-2023,104,1,81.45,369.460724,TRUE
12-03-2023,101,1,72.31,369.460724,TRUE
12-03-2023,104,2,57.84,369.460724,TRUE
12-03-2023,101,3,56.46,369.460724,TRUE
12-03-2023,102,3,73.96,369.460724,TRUE
12-03-2023,103,3,40.92,369.460724,TRUE
12-03-2023,104,3,74.88,369.460724,TRUE
12-03-2023,103,2,52.41,369.460724,TRUE
13-03-2023,101,2,43.6,369.460724,TRUE
13-03-2023,101,1,42.89,369.460724,TRUE
13-03-2023,102,1,81.35,369.460724,TRUE
13-03-2023,103,1,59.7,369.460724,TRUE
13-03-2023,104,1,79.14,369.460724,TRUE
13-03-2023,102,2,64.54,369.460724,TRUE
13-03-2023,103,2,56.59,369.460724,TRUE
13-03-2023,101,3,72.06,369.460724,TRUE
13-03-2023,102,3,75.93,369.460724,TRUE
13-03-2023,103,3,73.18,369.460724,TRUE
13-03-2023,104,3,86.09,369.460724,TRUE
13-03-2023,104,2,50.69,369.460724,TRUE
14-03-2023,101,1,46.86,369.460724,TRUE
14-03-2023,102,1,51.16,369.460724,TRUE
14-03-2023,103,1,71.6,369.460724,TRUE
14-03-2023,104,1,78.37,369.460724,TRUE
14-03-2023,101,2,33.39,369.460724,TRUE
14-03-2023,102,2,84.15,369.460724,TRUE
14-03-2023,103,2,90.84,369.460724,TRUE
14-03-2023,104,2,60.89,369.460724,TRUE
14-03-2023,101,3,85.1,369.460724,TRUE
14-03-2023,102,3,78.92,369.460724,TRUE
14-03-2023,103,3,52.12,369.460724,TRUE
14-03-2023,104,3,84.49,369.460724,TRUE
15-03-2023,101,2,91.83,369.460724,TRUE
15-03-2023,101,1,59.71,369.460724,TRUE
15-03-2023,102,1,55.66,369.460724,TRUE
15-03-2023,103,1,82.68,369.460724,TRUE
15-03-2023,104,1,32.95,369.460724,TRUE
15-03-2023,102,2,60.55,369.460724,TRUE
15-03-2023,103,2,70.17,369.460724,TRUE
15-03-2023,101,3,56.66,369.460724,TRUE
15-03-2023,102,3,79.13,369.460724,TRUE
15-03-2023,103,3,82.44,369.460724,TRUE
15-03-2023,104,3,75.3,369.460724,TRUE
15-03-2023,104,2,47.51,369.460724,TRUE
16-03-2023,104,1,48,369.460724,TRUE
16-03-2023,101,1,72.1,369.460724,TRUE
16-03-2023,102,1,83.29,369.460724,TRUE
16-03-2023,103,1,46.04,369.460724,TRUE
16-03-2023,101,2,45.03,369.460724,TRUE
16-03-2023,102,2,46.56,369.460724,TRUE
16-03-2023,103,2,71.63,369.460724,TRUE
16-03-2023,104,2,80.5,369.460724,TRUE
16-03-2023,102,3,57.55,369.460724,TRUE
16-03-2023,103,3,62.65,369.460724,TRUE
16-03-2023,104,3,38,369.460724,TRUE
16-03-2023,101,3,80.01,369.460724,TRUE
17-03-2023,101,1,79.22,369.460724,TRUE
17-03-2023,102,1,98.51,369.460724,TRUE
17-03-2023,103,1,57.25,369.460724,TRUE
17-03-2023,104,1,15.33,369.460724,TRUE
17-03-2023,101,2,24.93,369.460724,TRUE
17-03-2023,102,2,58.78,369.460724,TRUE
17-03-2023,103,2,48.13,369.460724,TRUE
17-03-2023,104,2,84.82,369.460724,TRUE
17-03-2023,101,3,48.04,369.460724,TRUE
17-03-2023,102,3,47.28,369.460724,TRUE
17-03-2023,103,3,34.68,369.460724,TRUE
17-03-2023,104,3,50.86,369.460724,TRUE
18-03-2023,101,2,47.14,369.460724,TRUE
18-03-2023,101,1,29.19,369.460724,TRUE
18-03-2023,102,1,58.13,369.460724,TRUE
18-03-2023,103,1,72.55,369.460724,TRUE
18-03-2023,104,1,72.79,369.460724,TRUE
18-03-2023,102,2,71.24,369.460724,TRUE
18-03-2023,103,2,69.27,369.460724,TRUE
18-03-2023,101,3,57.84,369.460724,TRUE
18-03-2023,102,3,55.82,369.460724,TRUE
18-03-2023,103,3,15.54,369.460724,TRUE
18-03-2023,104,3,44.66,369.460724,TRUE
18-03-2023,104,2,64.06,369.460724,TRUE
19-03-2023,101,2,64.03,369.460724,TRUE
19-03-2023,103,2,76.56,369.460724,TRUE
19-03-2023,101,1,106.83,369.460724,TRUE
19-03-2023,102,1,81.05,369.460724,TRUE
19-03-2023,103,1,83.1,369.460724,TRUE
19-03-2023,102,2,99.28,369.460724,TRUE
19-03-2023,102,3,59.63,369.460724,TRUE
19-03-2023,101,3,58.31,369.460724,TRUE
19-03-2023,103,3,47.21,369.460724,TRUE
19-03-2023,104,3,47.01,369.460724,TRUE
19-03-2023,104,2,57.92,369.460724,TRUE
19-03-2023,104,1,44.48,369.460724,TRUE
20-03-2023,102,2,102.82,369.460724,TRUE
20-03-2023,102,1,39.79,369.460724,TRUE
20-03-2023,103,1,72.05,369.460724,TRUE
20-03-2023,104,1,61.33,369.460724,TRUE
20-03-2023,101,2,93.81,369.460724,TRUE
20-03-2023,101,1,107.33,369.460724,TRUE
20-03-2023,103,2,74.45,369.460724,TRUE
20-03-2023,104,2,53.44,369.460724,TRUE
20-03-2023,101,3,69.19,369.460724,TRUE
20-03-2023,102,3,67.71,369.460724,TRUE
20-03-2023,104,3,77.98,369.460724,TRUE
20-03-2023,103,3,103.1,369.460724,TRUE
21-03-2023,102,2,85.65,369.460724,TRUE
21-03-2023,101,1,64.7,369.460724,TRUE
21-03-2023,102,1,42.8,369.460724,TRUE
21-03-2023,103,1,104.19,369.460724,TRUE
21-03-2023,101,2,76.62,369.460724,TRUE
21-03-2023,104,1,76.06,369.460724,TRUE
21-03-2023,101,3,27.63,369.460724,TRUE
21-03-2023,104,2,57.32,369.460724,TRUE
21-03-2023,102,3,67.18,369.460724,TRUE
21-03-2023,103,3,62,369.460724,TRUE
21-03-2023,104,3,96.47,369.460724,TRUE
21-03-2023,103,2,79.76,369.460724,TRUE
22-03-2023,104,1,39.06,369.460724,TRUE
22-03-2023,103,1,94.21,369.460724,TRUE
22-03-2023,101,2,87.83,369.460724,TRUE
22-03-2023,102,2,84.21,369.460724,TRUE
22-03-2023,102,1,68.23,369.460724,TRUE
22-03-2023,101,1,79.1,369.460724,TRUE
22-03-2023,101,3,57.43,369.460724,TRUE
22-03-2023,103,3,69.06,369.460724,TRUE
22-03-2023,104,3,110.15,369.460724,TRUE
22-03-2023,104,2,82.91,369.460724,TRUE
22-03-2023,102,3,46.45,369.460724,TRUE
22-03-2023,103,2,74.68,369.460724,TRUE
23-03-2023,101,1,48.3,369.460724,TRUE
23-03-2023,102,1,78.54,369.460724,TRUE
23-03-2023,103,1,40.01,369.460724,TRUE
23-03-2023,104,1,75.59,369.460724,TRUE
23-03-2023,101,2,36.08,369.460724,TRUE
23-03-2023,102,2,72.41,369.460724,TRUE
23-03-2023,103,2,40.85,369.460724,TRUE
23-03-2023,104,2,34.1,369.460724,TRUE
23-03-2023,101,3,12.24,369.460724,TRUE
23-03-2023,102,3,67.93,369.460724,TRUE
23-03-2023,103,3,63.19,369.460724,TRUE
23-03-2023,104,3,73.6,369.460724,TRUE
24-03-2023,101,2,69.96,369.460724,TRUE
24-03-2023,101,1,44.45,369.460724,TRUE
24-03-2023,102,1,71.2,369.460724,TRUE
24-03-2023,103,1,37.5,369.460724,TRUE
24-03-2023,104,1,52.82,369.460724,TRUE
24-03-2023,102,2,77.12,369.460724,TRUE
24-03-2023,103,2,87.59,369.460724,TRUE
24-03-2023,101,3,82.54,369.460724,TRUE
24-03-2023,102,3,71.34,369.460724,TRUE
24-03-2023,103,3,29.04,369.460724,TRUE
24-03-2023,104,3,54.92,369.460724,TRUE
24-03-2023,104,2,61.53,369.460724,TRUE
25-03-2023,103,1,57.07,369.460724,TRUE
25-03-2023,102,2,36.97,369.460724,TRUE
25-03-2023,101,1,39.61,369.460724,TRUE
25-03-2023,102,1,91.36,369.460724,TRUE
25-03-2023,104,1,81.47,369.460724,TRUE
25-03-2023,101,2,88.68,369.460724,TRUE
25-03-2023,104,2,73.44,369.460724,TRUE
25-03-2023,102,3,71.02,369.460724,TRUE
25-03-2023,103,3,97.02,369.460724,TRUE
25-03-2023,104,3,52.53,369.460724,TRUE
25-03-2023,101,3,87.61,369.460724,TRUE
25-03-2023,103,2,92.67,369.460724,TRUE
26-03-2023,102,2,61.31,369.460724,TRUE
26-03-2023,101,1,87.85,369.460724,TRUE
26-03-2023,103,1,62.82,369.460724,TRUE
26-03-2023,104,1,76.34,369.460724,TRUE
26-03-2023,101,2,35.83,369.460724,TRUE
26-03-2023,102,1,39.43,369.460724,TRUE
26-03-2023,103,2,55.15,369.460724,TRUE
26-03-2023,104,2,81.78,369.460724,TRUE
26-03-2023,101,3,43.18,369.460724,TRUE
26-03-2023,103,3,83.18,369.460724,TRUE
26-03-2023,104,3,74.94,369.460724,TRUE
26-03-2023,102,3,49.86,369.460724,TRUE
27-03-2023,102,2,61.36,369.460724,TRUE
27-03-2023,101,1,75,369.460724,TRUE
27-03-2023,102,1,58.49,369.460724,TRUE
27-03-2023,103,1,74.92,369.460724,TRUE
27-03-2023,101,2,86.92,369.460724,TRUE
27-03-2023,104,1,76.82,369.460724,TRUE
27-03-2023,101,3,71.59,369.460724,TRUE
27-03-2023,104,2,79.66,369.460724,TRUE
27-03-2023,102,3,42.02,369.460724,TRUE
27-03-2023,103,3,58.13,369.460724,TRUE
27-03-2023,104,3,59.56,369.460724,TRUE
27-03-2023,103,2,63.2,369.460724,TRUE
28-03-2023,104,1,49.39,369.460724,TRUE
28-03-2023,103,1,69.06,369.460724,TRUE
28-03-2023,101,2,48.34,369.460724,TRUE
28-03-2023,102,2,53.53,369.460724,TRUE
28-03-2023,102,1,36.45,369.460724,TRUE
28-03-2023,101,1,67.16,369.460724,TRUE
28-03-2023,101,3,87.86,369.460724,TRUE
28-03-2023,103,3,66.47,369.460724,TRUE
28-03-2023,104,3,31.18,369.460724,TRUE
28-03-2023,104,2,65.83,369.460724,TRUE
28-03-2023,102,3,63.82,369.460724,TRUE
28-03-2023,103,2,90.56,369.460724,TRUE
29-03-2023,102,2,30.92,369.460724,TRUE
29-03-2023,101,1,60.94,369.460724,TRUE
29-03-2023,102,1,81.17,369.460724,TRUE
29-03-2023,103,1,74.73,369.460724,TRUE
29-03-2023,104,1,72.78,369.460724,TRUE
29-03-2023,101,2,59.22,369.460724,TRUE
29-03-2023,104,2,41.1,369.460724,TRUE
29-03-2023,101,3,95.16,369.460724,TRUE
29-03-2023,102,3,46.23,369.460724,TRUE
29-03-2023,103,3,48.4,369.460724,TRUE
29-03-2023,104,3,52.85,369.460724,TRUE
29-03-2023,103,2,41.42,369.460724,TRUE
30-03-2023,101,2,33,369.460724,TRUE
30-03-2023,102,2,67.87,369.460724,TRUE
30-03-2023,102,1,37.21,369.460724,TRUE
30-03-2023,103,1,19.9,369.460724,TRUE
30-03-2023,104,1,30.89,369.460724,TRUE
30-03-2023,101,1,55.4,369.460724,TRUE
30-03-2023,104,2,35.65,369.460724,TRUE
30-03-2023,101,3,73.65,369.460724,TRUE
30-03-2023,102,3,45.49,369.460724,TRUE
30-03-2023,103,3,95.65,369.460724,TRUE
30-03-2023,104,3,25.05,369.460724,TRUE
30-03-2023,103,2,74.9,369.460724,TRUE
31-03-2023,101,2,76.1,369.460724,TRUE
31-03-2023,102,2,88.09,369.460724,TRUE
31-03-2023,102,1,94.09,369.460724,TRUE
31-03-2023,103,1,62.7,369.460724,TRUE
31-03-2023,104,1,36.69,369.460724,TRUE
31-03-2023,101,1,42.12,369.460724,TRUE
31-03-2023,104,2,24.09,369.460724,TRUE
31-03-2023,101,3,61.03,369.460724,TRUE
31-03-2023,102,3,78.58,369.460724,TRUE
31-03-2023,103,3,69.84,369.460724,TRUE
31-03-2023,104,3,95.76,369.460724,TRUE
31-03-2023,103,2,61.56,369.460724,TRUE
01-04-2023,102,2,90.48,369.460724,TRUE
01-04-2023,101,1,58.91,369.460724,TRUE
01-04-2023,102,1,42.36,369.460724,TRUE
01-04-2023,103,1,104.95,369.460724,TRUE
01-04-2023,104,1,33.73,369.460724,TRUE
01-04-2023,101,2,53.47,369.460724,TRUE
01-04-2023,104,2,56.36,369.460724,TRUE
01-04-2023,101,3,61.9,369.460724,TRUE
01-04-2023,102,3,44.89,369.460724,TRUE
01-04-2023,103,3,51.18,369.460724,TRUE
01-04-2023,104,3,32.8,369.460724,TRUE
01-04-2023,103,2,48.69,369.460724,TRUE
02-04-2023,101,2,67.18,369.460724,TRUE
02-04-2023,101,1,52.43,369.460724,TRUE
02-04-2023,102,1,86.4,369.460724,TRUE
02-04-2023,102,2,33.68,369.460724,TRUE
02-04-2023,104,1,75.11,369.460724,TRUE
02-04-2023,103,1,36.01,369.460724,TRUE
02-04-2023,103,3,73.62,369.460724,TRUE
02-04-2023,101,3,98.69,369.460724,TRUE
02-04-2023,102,3,65.13,369.460724,TRUE
02-04-2023,103,2,49.94,369.460724,TRUE
02-04-2023,104,3,78.38,369.460724,TRUE
02-04-2023,104,2,62.33,369.460724,TRUE
03-04-2023,101,1,79.57,369.460724,TRUE
03-04-2023,102,1,104.19,369.460724,TRUE
03-04-2023,103,1,111.87,369.460724,TRUE
03-04-2023,104,1,77.64,369.460724,TRUE
03-04-2023,101,2,67.12,369.460724,TRUE
03-04-2023,102,2,77.61,369.460724,TRUE
03-04-2023,103,2,76.12,369.460724,TRUE
03-04-2023,104,2,45.14,369.460724,TRUE
03-04-2023,101,3,106.85,369.460724,TRUE
03-04-2023,102,3,51.41,369.460724,TRUE
03-04-2023,103,3,89.86,369.460724,TRUE
03-04-2023,104,3,79,369.460724,TRUE
04-04-2023,101,1,55.25,369.460724,TRUE
04-04-2023,102,1,97.18,369.460724,TRUE
04-04-2023,103,1,99.76,369.460724,TRUE
04-04-2023,104,1,99.7,369.460724,TRUE
04-04-2023,101,2,54.46,369.460724,TRUE
04-04-2023,102,2,67,369.460724,TRUE
04-04-2023,103,2,51.59,369.460724,TRUE
04-04-2023,104,2,70.51,369.460724,TRUE
04-04-2023,101,3,74.04,369.460724,TRUE
04-04-2023,102,3,69.01,369.460724,TRUE
04-04-2023,103,3,64.96,369.460724,TRUE
04-04-2023,104,3,55.04,369.460724,TRUE
05-04-2023,101,1,61.56,369.460724,TRUE
05-04-2023,102,1,60.79,369.460724,TRUE
05-04-2023,103,1,65.07,369.460724,TRUE
05-04-2023,104,1,77.44,369.460724,TRUE
05-04-2023,101,2,65.05,369.460724,TRUE
05-04-2023,102,2,87.09,369.460724,TRUE
05-04-2023,103,2,90.08,369.460724,TRUE
05-04-2023,104,2,79.89,369.460724,TRUE
05-04-2023,101,3,65.79,369.460724,TRUE
